Hodnota,Pocet Vyskytu,Kumulativni cetnost,Relativni cetnost,CDF,PDF
5.29,1,16424,10949.3333333333,0.666666666666667,0.00373771500015941
5.3,2,16426,10950.6666666667,1.33333333333333,0.00366489532995871
5.31,1,16427,10951.3333333333,0.666666666666667,0.0035933457575489
5.34,1,16428,10952,0.666666666666667,0.00338612934635543
5.36,1,16429,10952.6666666667,0.666666666666667,0.00325399414580811
5.42,2,16431,10954,1.33333333333333,0.00288486434772795
5.43,1,16432,10954.6666666667,0.666666666666667,0.00282713995167851
5.45,1,16433,10955.3333333333,0.666666666666667,0.00271479631051828
5.46,1,16434,10956,0.666666666666667,0.00266014482535877
5.47,1,16435,10956.6666666667,0.666666666666667,0.00260648573529885
5.49,1,16436,10957.3333333333,0.666666666666667,0.0025020824366404
5.5,1,16437,10958,0.666666666666667,0.00245130756354344
5.51,1,16438,10958.6666666667,0.666666666666667,0.00240146375368666
5.53,1,16439,10959.3333333333,0.666666666666667,0.00230451010831313
5.55,2,16441,10960.6666666667,1.33333333333333,0.00221110495867522
5.57,1,16442,10961.3333333333,0.666666666666667,0.00212113475216796
5.58,1,16443,10962,0.666666666666667,0.00207740307307502
5.65,1,16444,10962.6666666667,0.666666666666667,0.00179343425329172
5.72,1,16445,10963.3333333333,0.666666666666667,0.00154514808320113
5.74,1,16446,10964,0.666666666666667,0.00148019306833234
5.82,1,16447,10964.6666666667,0.666666666666667,0.00124449454693459
5.83,1,16448,10965.3333333333,0.666666666666667,0.00121757719898652
5.84,1,16449,10966,0.666666666666667,0.00119119278785536
5.92,1,16450,10966.6666666667,0.666666666666667,0.000998205324089228
5.95,1,16451,10967.3333333333,0.666666666666667,0.00093355030638468
5.99,1,16452,10968,0.666666666666667,0.000853316369130242
6.03,3,16455,10970,2,0.000779462213866491
6.05,1,16456,10970.6666666667,0.666666666666667,0.000744783079044887
6.11,1,16457,10971.3333333333,0.666666666666667,0.00064908707800476
6.24,2,16459,10972.6666666667,1.33333333333333,0.000479376506787889
6.27,1,16460,10973.3333333333,0.666666666666667,0.000446550339593387
6.28,1,16461,10974,0.666666666666667,0.000436079558883777
6.3,1,16462,10974.6666666667,0.666666666666667,0.000415817210831156
6.31,1,16463,10975.3333333333,0.666666666666667,0.000406016690155356
6.34,1,16464,10976,0.666666666666667,0.000377885652259666
6.36,1,16465,10976.6666666667,0.666666666666667,0.000360148502415512
6.39,1,16466,10977.3333333333,0.666666666666667,0.000334987597751204
6.4,1,16467,10978,0.666666666666667,0.0003269704563108
6.41,1,16468,10978.6666666667,0.666666666666667,0.000319131988480592
6.43,1,16469,10979.3333333333,0.666666666666667,0.000303976568334155
6.5,1,16470,10980,0.666666666666667,0.000256046332306737
6.51,1,16471,10980.6666666667,0.666666666666667,0.000249804802514006
6.56,1,16472,10981.3333333333,0.666666666666667,0.000220669597870459
6.59,2,16474,10982.6666666667,1.33333333333333,0.000204744391867315
6.6,1,16475,10983.3333333333,0.666666666666667,0.000199679094469282
6.67,1,16476,10984,0.666666666666667,0.000167368530140458
6.69,1,16477,10984.6666666667,0.666666666666667,0.000159077826393544
6.72,1,16478,10985.3333333333,0.666666666666667,0.00014735969602045
6.73,1,16479,10986,0.666666666666667,0.000143636832604565
6.76,1,16480,10986.6666666667,0.666666666666667,0.000132990116876356
6.81,1,16481,10987.3333333333,0.666666666666667,0.000116873507966023
6.82,1,16482,10988,0.666666666666667,0.000113878448549658
6.83,2,16484,10989.3333333333,1.33333333333333,0.000110955553420196
6.9,2,16486,10990.6666666667,1.33333333333333,9.23844073065996E-05
6.91,1,16487,10991.3333333333,0.666666666666667,8.99834206535898E-05
6.95,1,16488,10992,0.666666666666667,8.0953976104753E-05
6.96,2,16490,10993.3333333333,1.33333333333333,7.88337535850957E-05
7.07,1,16491,10994,0.666666666666667,5.87139197801777E-05
7.13,1,16492,10994.6666666667,0.666666666666667,4.9891053778209E-05
7.16,1,16493,10995.3333333333,0.666666666666667,4.59643387936924E-05
7.2,1,16494,10996,0.666666666666667,4.11813610716055E-05
7.23,1,16495,10996.6666666667,0.666666666666667,3.79072146898409E-05
7.27,1,16496,10997.3333333333,0.666666666666667,3.39233452410816E-05
7.3,1,16497,10998,0.666666666666667,3.11991447864949E-05
7.31,1,16498,10998.6666666667,0.666666666666667,3.03380811386996E-05
7.34,1,16499,10999.3333333333,0.666666666666667,2.78879508926322E-05
7.37,1,16500,11000,0.666666666666667,2.56261557254866E-05
7.45,1,16501,11000.6666666667,0.666666666666667,2.04144727225432E-05
7.46,1,16502,11001.3333333333,0.666666666666667,1.98387445417448E-05
7.58,1,16503,11002,0.666666666666667,1.40289612566467E-05
7.6,2,16505,11003.3333333333,1.33333333333333,1.32340457005468E-05
7.67,1,16506,11004,0.666666666666667,1.0776104336129E-05
7.69,1,16507,11004.6666666667,0.666666666666667,1.01579394717127E-05
7.72,1,16508,11005.3333333333,0.666666666666667,9.29365763574885E-06
7.81,1,16509,11006,0.666666666666667,7.10166158767143E-06
7.84,1,16510,11006.6666666667,0.666666666666667,6.4877552811684E-06
7.86,1,16511,11007.3333333333,0.666666666666667,6.10699621257364E-06
8.05,1,16512,11008,0.666666666666667,3.40965101220435E-06
8.06,1,16513,11008.6666666667,0.666666666666667,3.30528067164438E-06
8.09,1,16514,11009.3333333333,0.666666666666667,3.01020328761337E-06
8.11,1,16515,11010,0.666666666666667,2.82768490349999E-06
8.24,1,16516,11010.6666666667,0.666666666666667,1.87546353948943E-06
8.33,1,16517,11011.3333333333,0.666666666666667,1.40564812726643E-06
8.42,1,16518,11012,0.666666666666667,1.05000132183674E-06
8.49,3,16521,11014,2,8.34929730222729E-07
8.76,1,16522,11014.6666666667,0.666666666666667,3.38428215371109E-07
8.84,1,16523,11015.3333333333,0.666666666666667,2.57483661905104E-07
9.02,1,16524,11016,0.666666666666667,1.37858651596786E-07
9.09,1,16525,11016.6666666667,0.666666666666667,1.07733527137673E-07
9.2,1,16526,11017.3333333333,0.666666666666667,7.28281560938589E-08
9.3,1,16527,11018,0.666666666666667,5.07950247549617E-08
9.32,1,16528,11018.6666666667,0.666666666666667,4.72400151166624E-08
9.49,1,16529,11019.3333333333,0.666666666666667,2.53258899811616E-08
9.52,1,16530,11020,0.666666666666667,2.2659343833924E-08
9.59,1,16531,11020.6666666667,0.666666666666667,1.74533243172238E-08
9.72,1,16532,11021.3333333333,0.666666666666667,1.06905636788639E-08
9.76,1,16533,11022,0.666666666666667,9.18098286114183E-09
9.82,1,16534,11022.6666666667,0.666666666666667,7.29765339535502E-09
9.87,1,16535,11023.3333333333,0.666666666666667,6.02006310817243E-09
9.88,1,16536,11024,0.666666666666667,5.79202897884961E-09
10.21,1,16537,11024.6666666667,0.666666666666667,1.58246691239975E-09
10.26,1,16538,11025.3333333333,0.666666666666667,1.29494176100514E-09
10.42,1,16539,11026,0.666666666666667,6.76959771455634E-10
10.49,1,16540,11026.6666666667,0.666666666666667,5.08017706309697E-10
10.55,1,16541,11027.3333333333,0.666666666666667,3.96557708595233E-10
10.57,1,16542,11028,0.666666666666667,3.65010394058046E-10
10.69,1,16543,11028.6666666667,0.666666666666667,2.21202279049846E-10
10.77,1,16544,11029.3333333333,0.666666666666667,1.57885544422355E-10
10.79,1,16545,11030,0.666666666666667,1.45061098290343E-10
10.95,1,16546,11030.6666666667,0.666666666666667,7.32206281221661E-11
11.02,1,16547,11031.3333333333,0.666666666666667,5.41110864374135E-11
11.18,1,16548,11032,0.666666666666667,2.69004433943525E-11
11.33,1,16549,11032.6666666667,0.666666666666667,1.38365346127269E-11
11.52,1,16550,11033.3333333333,0.666666666666667,5.88164624560327E-12
11.66,1,16551,11034,0.666666666666667,3.10164673325463E-12
11.89,1,16552,11034.6666666667,0.666666666666667,1.06509791054636E-12
11.9,1,16553,11035.3333333333,0.666666666666667,1.01622829186797E-12
11.98,1,16554,11036,0.666666666666667,6.96881137704754E-13
12.14,1,16555,11036.6666666667,0.666666666666667,3.25121158334491E-13
12.21,1,16556,11037.3333333333,0.666666666666667,2.32133223611614E-13
12.27,1,16557,11038,0.666666666666667,1.73632117558877E-13
12.73,1,16558,11038.6666666667,0.666666666666667,1.78372395501805E-14
13.04,1,16559,11039.3333333333,0.666666666666667,3.66321506666047E-15
13.1,1,16560,11040,0.666666666666667,2.68417646045312E-15
13.46,1,16561,11040.6666666667,0.666666666666667,4.02647617354855E-16
13.51,1,16562,11041.3333333333,0.666666666666667,3.08074409994727E-16
13.73,1,16563,11042,0.666666666666667,9.36991498049984E-17
14.03,1,16564,11042.6666666667,0.666666666666667,1.78992949203744E-17
14.24,1,16565,11043.3333333333,0.666666666666667,5.49526322527056E-18
14.35,1,16566,11044,0.666666666666667,2.93895653881607E-18
14.64,2,16568,11045.3333333333,1.33333333333333,5.51093113927986E-19
14.76,1,16569,11046,0.666666666666667,2.72892995931142E-19
14.98,1,16570,11046.6666666667,0.666666666666667,7.40768034442766E-20
15.3,1,16571,11047.3333333333,0.666666666666667,1.0726076096389E-20
15.32,1,16572,11048,0.666666666666667,9.49243531847838E-21
15.85,1,16573,11048.6666666667,0.666666666666667,3.50772331683392E-22
16.15,1,16574,11049.3333333333,0.666666666666667,5.15109530808852E-23
16.38,1,16575,11050,0.666666666666667,1.1540461812884E-23
17.28,1,16576,11050.6666666667,0.666666666666667,2.68339289271587E-26
18.14,1,16577,11051.3333333333,0.666666666666667,5.97406219087788E-29
18.36,1,16578,11052,0.666666666666667,1.19236312120049E-29
20.22,1,16579,11052.6666666667,0.666666666666667,6.48605552587172E-36
20.61,1,16580,11053.3333333333,0.666666666666667,2.62828105109428E-37
20.81,1,16581,11054,0.666666666666667,4.95530992850569E-38
21.4,1,16582,11054.6666666667,0.666666666666667,3.27824942803942E-40
21.82,1,16583,11055.3333333333,0.666666666666667,8.43511260814602E-42
22,1,16584,11056,0.666666666666667,1.71852660348069E-42
22.72,1,16585,11056.6666666667,0.666666666666667,2.58956696429899E-45
23.1,1,16586,11057.3333333333,0.666666666666667,7.69731273955262E-47
23.42,1,16587,11058,0.666666666666667,3.80560251909503E-48
24.76,1,16588,11058.6666666667,0.666666666666667,8.16863621280822E-54
28.31,1,16589,11059.3333333333,0.666666666666667,2.17052630145129E-70
28.62,1,16590,11060,0.666666666666667,6.04873520110675E-72
29.02,1,16591,11060.6666666667,0.666666666666667,5.62131702711086E-74
30.01,1,16592,11061.3333333333,0.666666666666667,3.9581593615816E-79
30.26,1,16593,11062,0.666666666666667,1.85591465529168E-80
31.37,1,16594,11062.6666666667,0.666666666666667,1.70813742135575E-86
33,1,16595,11063.3333333333,0.666666666666667,9.28387369896018E-96
35.82,1,16596,11064,0.666666666666667,6.48878837847643E-113
40.24,1,16597,11064.6666666667,0.666666666666667,1.12011187185803E-142
82.74,1,16598,11065.3333333333,0.666666666666667,0
